city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days,source_file
delhi,north delhi,water supply issue,2023-12-12,2023-12-15 00:00:00,2023-12-19 00:00:00,2023-12-27 00:00:00,resolved,15.0,delhi_civic_issues_v6.csv
delhi,rohini,sewage issue,2023-12-12,2023-12-12 00:00:00,2023-12-16 00:00:00,2023-12-29 00:00:00,resolved,17.0,delhi_civic_issues_v6.csv
delhi,north delhi,garbage overflow,2023-12-13,2023-12-15 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,pothole,2023-12-13,2023-12-16 00:00:00,2023-12-20 00:00:00,2023-12-27 00:00:00,resolved,14.0,delhi_civic_issues_v6.csv
delhi,central delhi,water supply issue,2023-12-13,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,pothole,2023-12-13,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,garbage overflow,2023-12-14,2023-12-17 00:00:00,2023-12-18 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,pothole,2023-12-14,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,water supply issue,2023-12-14,2023-12-14 00:00:00,2023-12-18 00:00:00,2023-12-28 00:00:00,resolved,14.0,delhi_civic_issues_v6.csv
delhi,south delhi,damaged footpath,2023-12-14,2023-12-16 00:00:00,2023-12-20 00:00:00,2024-01-24 00:00:00,resolved,41.0,delhi_civic_issues_v6.csv
delhi,east delhi,broken streetlight,2023-12-14,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,water supply issue,2023-12-15,2023-12-16 00:00:00,2023-12-18 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,pothole,2023-12-15,2023-12-16 00:00:00,2023-12-17 00:00:00,2023-12-24 00:00:00,resolved,9.0,delhi_civic_issues_v6.csv
delhi,east delhi,damaged footpath,2023-12-15,2023-12-15 00:00:00,2023-12-17 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,garbage overflow,2023-12-15,2023-12-15 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,pothole,2023-12-15,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2023-12-16,2023-12-19 00:00:00,2023-12-22 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,sewage issue,2023-12-16,2023-12-18 00:00:00,2023-12-20 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,garbage overflow,2023-12-16,2023-12-19 00:00:00,2023-12-20 00:00:00,2024-01-11 00:00:00,resolved,26.0,delhi_civic_issues_v6.csv
delhi,central delhi,damaged footpath,2023-12-16,2023-12-17 00:00:00,2023-12-20 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,sewage issue,2023-12-17,2023-12-17 00:00:00,2023-12-20 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,damaged footpath,2023-12-18,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,broken streetlight,2023-12-18,2023-12-20 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,broken streetlight,2023-12-18,2023-12-19 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,pothole,2023-12-18,2023-12-18 00:00:00,2023-12-20 00:00:00,2024-01-17 00:00:00,resolved,30.0,delhi_civic_issues_v6.csv
delhi,east delhi,pothole,2023-12-19,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,broken streetlight,2023-12-19,2023-12-20 00:00:00,2023-12-23 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,pothole,2023-12-19,2023-12-22 00:00:00,2023-12-27 00:00:00,2024-01-18 00:00:00,resolved,30.0,delhi_civic_issues_v6.csv
delhi,north delhi,broken streetlight,2023-12-20,2023-12-23 00:00:00,2023-12-25 00:00:00,2024-01-12 00:00:00,resolved,23.0,delhi_civic_issues_v6.csv
delhi,south delhi,broken streetlight,2023-12-20,2023-12-21 00:00:00,2023-12-25 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,pothole,2023-12-21,2023-12-21 00:00:00,2023-12-23 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,pothole,2023-12-21,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,sewage issue,2023-12-22,2023-12-22 00:00:00,2023-12-26 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,damaged footpath,2023-12-22,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,broken streetlight,2023-12-22,2023-12-24 00:00:00,2023-12-29 00:00:00,2024-01-16 00:00:00,resolved,25.0,delhi_civic_issues_v6.csv
delhi,south delhi,pothole,2023-12-22,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,garbage overflow,2023-12-23,2023-12-25 00:00:00,2023-12-27 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,garbage overflow,2023-12-23,2023-12-24 00:00:00,2023-12-25 00:00:00,2024-01-12 00:00:00,resolved,20.0,delhi_civic_issues_v6.csv
delhi,west delhi,damaged footpath,2023-12-24,2023-12-26 00:00:00,2023-12-29 00:00:00,2024-01-18 00:00:00,resolved,25.0,delhi_civic_issues_v6.csv
delhi,north delhi,garbage overflow,2023-12-24,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,rohini,sewage issue,2023-12-24,2023-12-26 00:00:00,2023-12-28 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,garbage overflow,2023-12-25,2023-12-28 00:00:00,2023-12-30 00:00:00,2024-01-06 00:00:00,resolved,12.0,delhi_civic_issues_v6.csv
delhi,dwarka,damaged footpath,2023-12-25,2023-12-28 00:00:00,2023-12-30 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,water supply issue,2023-12-25,2023-12-28 00:00:00,2023-12-29 00:00:00,2024-01-05 00:00:00,resolved,11.0,delhi_civic_issues_v6.csv
delhi,west delhi,damaged footpath,2023-12-25,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,broken streetlight,2023-12-26,2023-12-26 00:00:00,2023-12-27 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,pothole,2023-12-26,2023-12-28 00:00:00,2024-01-02 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,pothole,2023-12-26,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,water supply issue,2023-12-26,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,water supply issue,2023-12-27,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,damaged footpath,2023-12-27,2023-12-27 00:00:00,2023-12-28 00:00:00,2024-01-12 00:00:00,resolved,16.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2023-12-27,2023-12-28 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,sewage issue,2023-12-27,2023-12-30 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,sewage issue,2023-12-27,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2023-12-27,2023-12-27 00:00:00,2024-01-01 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,garbage overflow,2023-12-27,2023-12-30 00:00:00,2024-01-02 00:00:00,2024-01-08 00:00:00,resolved,12.0,delhi_civic_issues_v6.csv
delhi,central delhi,water supply issue,2023-12-28,2023-12-30 00:00:00,2024-01-01 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,damaged footpath,2023-12-28,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,sewage issue,2023-12-28,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2023-12-29,2023-12-31 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,sewage issue,2023-12-30,2023-12-30 00:00:00,2024-01-03 00:00:00,2024-01-31 00:00:00,resolved,32.0,delhi_civic_issues_v6.csv
delhi,east delhi,broken streetlight,2023-12-30,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,water supply issue,2023-12-30,2024-01-01 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,rohini,damaged footpath,2023-12-30,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,rohini,broken streetlight,2023-12-30,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,water supply issue,2023-12-30,2023-12-31 00:00:00,2024-01-01 00:00:00,2024-01-08 00:00:00,resolved,9.0,delhi_civic_issues_v6.csv
delhi,dwarka,broken streetlight,2023-12-30,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,sewage issue,2023-12-30,2023-12-30 00:00:00,2024-01-04 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2023-12-30,2024-01-02 00:00:00,2024-01-05 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,water supply issue,2023-12-31,2024-01-02 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,garbage overflow,2023-12-31,2024-01-03 00:00:00,2024-01-05 00:00:00,2024-01-21 00:00:00,resolved,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,broken streetlight,2024-01-01,2024-01-03 00:00:00,2024-01-06 00:00:00,2024-01-29 00:00:00,resolved,28.0,delhi_civic_issues_v6.csv
delhi,central delhi,pothole,2024-01-01,2024-01-01 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,rohini,damaged footpath,2024-01-01,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,sewage issue,2024-01-02,2024-01-04 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,garbage overflow,2024-01-02,2024-01-02 00:00:00,2024-01-06 00:00:00,2024-02-04 00:00:00,resolved,33.0,delhi_civic_issues_v6.csv
delhi,east delhi,garbage overflow,2024-01-02,2024-01-04 00:00:00,2024-01-09 00:00:00,2024-01-17 00:00:00,resolved,15.0,delhi_civic_issues_v6.csv
delhi,south delhi,damaged footpath,2024-01-02,2024-01-02 00:00:00,2024-01-03 00:00:00,2024-02-08 00:00:00,resolved,37.0,delhi_civic_issues_v6.csv
delhi,north delhi,garbage overflow,2024-01-02,2024-01-02 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,rohini,garbage overflow,2024-01-02,2024-01-05 00:00:00,2024-01-08 00:00:00,2024-02-06 00:00:00,resolved,35.0,delhi_civic_issues_v6.csv
delhi,east delhi,damaged footpath,2024-01-03,2024-01-04 00:00:00,2024-01-06 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,damaged footpath,2024-01-04,2024-01-04 00:00:00,2024-01-09 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,broken streetlight,2024-01-04,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,pothole,2024-01-04,2024-01-04 00:00:00,2024-01-05 00:00:00,2024-01-11 00:00:00,resolved,7.0,delhi_civic_issues_v6.csv
delhi,rohini,garbage overflow,2024-01-04,2024-01-07 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,water supply issue,2024-01-04,2024-01-06 00:00:00,2024-01-07 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,broken streetlight,2024-01-05,2024-01-05 00:00:00,2024-01-07 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2024-01-05,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,garbage overflow,2024-01-05,2024-01-07 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,garbage overflow,2024-01-06,2024-01-06 00:00:00,2024-01-08 00:00:00,2024-02-07 00:00:00,resolved,32.0,delhi_civic_issues_v6.csv
delhi,east delhi,sewage issue,2024-01-06,2024-01-08 00:00:00,2024-01-11 00:00:00,2024-01-27 00:00:00,resolved,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,damaged footpath,2024-01-06,2024-01-07 00:00:00,2024-01-09 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,sewage issue,2024-01-07,2024-01-08 00:00:00,2024-01-13 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,damaged footpath,2024-01-07,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,sewage issue,2024-01-08,2024-01-08 00:00:00,2024-01-09 00:00:00,2024-02-13 00:00:00,resolved,36.0,delhi_civic_issues_v6.csv
delhi,south delhi,water supply issue,2024-01-08,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,pothole,2024-01-08,2024-01-09 00:00:00,2024-01-10 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2024-01-08,2024-01-11 00:00:00,2024-01-12 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,garbage overflow,2024-01-08,2024-01-09 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,sewage issue,2024-01-08,2024-01-10 00:00:00,2024-01-12 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,broken streetlight,2024-01-08,2024-01-11 00:00:00,2024-01-14 00:00:00,2024-01-30 00:00:00,resolved,22.0,delhi_civic_issues_v6.csv
delhi,central delhi,water supply issue,2024-01-09,2024-01-10 00:00:00,2024-01-12 00:00:00,2024-01-18 00:00:00,resolved,9.0,delhi_civic_issues_v6.csv
delhi,rohini,pothole,2024-01-09,2024-01-11 00:00:00,2024-01-13 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,broken streetlight,2024-01-09,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2024-01-09,2024-01-11 00:00:00,2024-01-13 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,water supply issue,2024-01-09,2024-01-09 00:00:00,2024-01-14 00:00:00,2024-01-21 00:00:00,resolved,12.0,delhi_civic_issues_v6.csv
delhi,east delhi,damaged footpath,2024-01-09,2024-01-10 00:00:00,2024-01-13 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2024-01-09,2024-01-09 00:00:00,2024-01-13 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2024-01-10,2024-01-11 00:00:00,2024-01-12 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,damaged footpath,2024-01-10,2024-01-11 00:00:00,2024-01-13 00:00:00,2024-02-09 00:00:00,resolved,30.0,delhi_civic_issues_v6.csv
delhi,rohini,broken streetlight,2024-01-10,2024-01-10 00:00:00,2024-01-15 00:00:00,2024-01-21 00:00:00,resolved,11.0,delhi_civic_issues_v6.csv
delhi,west delhi,garbage overflow,2024-01-10,2024-01-13 00:00:00,2024-01-14 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2024-01-11,2024-01-14 00:00:00,2024-01-18 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,water supply issue,2024-01-11,2024-01-11 00:00:00,2024-01-14 00:00:00,2024-01-22 00:00:00,resolved,11.0,delhi_civic_issues_v6.csv
delhi,north delhi,pothole,2024-01-11,2024-01-11 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,water supply issue,2024-01-11,2024-01-13 00:00:00,2024-01-17 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2024-01-11,2024-01-14 00:00:00,2024-01-16 00:00:00,2024-02-01 00:00:00,resolved,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,pothole,2024-01-11,2024-01-11 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,water supply issue,2024-01-12,2024-01-12 00:00:00,2024-01-14 00:00:00,2024-01-21 00:00:00,resolved,9.0,delhi_civic_issues_v6.csv
delhi,rohini,sewage issue,2024-01-12,2024-01-15 00:00:00,2024-01-20 00:00:00,2024-03-02 00:00:00,resolved,50.0,delhi_civic_issues_v6.csv
delhi,central delhi,damaged footpath,2024-01-12,2024-01-13 00:00:00,2024-01-17 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,damaged footpath,2024-01-12,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,damaged footpath,2024-01-13,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,sewage issue,2024-01-13,2024-01-16 00:00:00,2024-01-18 00:00:00,2024-02-24 00:00:00,resolved,42.0,delhi_civic_issues_v6.csv
delhi,east delhi,damaged footpath,2024-01-13,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,damaged footpath,2024-01-13,2024-01-13 00:00:00,2024-01-15 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,broken streetlight,2024-01-13,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,damaged footpath,2024-01-14,2024-01-14 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,rohini,broken streetlight,2024-01-14,2024-01-17 00:00:00,2024-01-20 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,garbage overflow,2024-01-14,2024-01-14 00:00:00,2024-01-17 00:00:00,2024-02-07 00:00:00,resolved,24.0,delhi_civic_issues_v6.csv
delhi,rohini,sewage issue,2024-01-14,2024-01-16 00:00:00,2024-01-17 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2024-01-15,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,damaged footpath,2024-01-15,2024-01-16 00:00:00,2024-01-19 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,water supply issue,2024-01-15,2024-01-18 00:00:00,2024-01-21 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,broken streetlight,2024-01-15,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,sewage issue,2024-01-16,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,pothole,2024-01-16,2024-01-19 00:00:00,2024-01-24 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,pothole,2024-01-17,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,damaged footpath,2024-01-17,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,pothole,2024-01-17,2024-01-18 00:00:00,2024-01-19 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2024-01-17,2024-01-19 00:00:00,2024-01-23 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,damaged footpath,2024-01-17,2024-01-17 00:00:00,2024-01-22 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,pothole,2024-01-17,2024-01-17 00:00:00,2024-01-21 00:00:00,2024-02-08 00:00:00,resolved,22.0,delhi_civic_issues_v6.csv
delhi,north delhi,water supply issue,2024-01-17,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,garbage overflow,2024-01-18,2024-01-18 00:00:00,2024-01-21 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,damaged footpath,2024-01-18,2024-01-21 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,damaged footpath,2024-01-19,2024-01-20 00:00:00,2024-01-22 00:00:00,2024-02-11 00:00:00,resolved,23.0,delhi_civic_issues_v6.csv
delhi,dwarka,pothole,2024-01-19,2024-01-21 00:00:00,2024-01-25 00:00:00,2024-02-04 00:00:00,resolved,16.0,delhi_civic_issues_v6.csv
delhi,dwarka,pothole,2024-01-19,2024-01-19 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,rohini,garbage overflow,2024-01-19,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,damaged footpath,2024-01-19,2024-01-19 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,sewage issue,2024-01-19,2024-01-21 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,garbage overflow,2024-01-19,2024-01-20 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,damaged footpath,2024-01-19,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,damaged footpath,2024-01-19,2024-01-19 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,garbage overflow,2024-01-20,2024-01-21 00:00:00,2024-01-22 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,central delhi,water supply issue,2024-01-20,2024-01-22 00:00:00,2024-01-25 00:00:00,2024-02-03 00:00:00,resolved,14.0,delhi_civic_issues_v6.csv
delhi,east delhi,garbage overflow,2024-01-21,2024-01-21 00:00:00,2024-01-22 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,garbage overflow,2024-01-21,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,water supply issue,2024-01-21,2024-01-22 00:00:00,2024-01-24 00:00:00,2024-01-27 00:00:00,resolved,6.0,delhi_civic_issues_v6.csv
delhi,west delhi,water supply issue,2024-01-21,2024-01-21 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,garbage overflow,2024-01-21,2024-01-21 00:00:00,2024-01-22 00:00:00,2024-01-27 00:00:00,resolved,6.0,delhi_civic_issues_v6.csv
delhi,central delhi,sewage issue,2024-01-21,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,damaged footpath,2024-01-21,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,dwarka,sewage issue,2024-01-22,2024-01-24 00:00:00,2024-01-25 00:00:00,2024-02-21 00:00:00,resolved,30.0,delhi_civic_issues_v6.csv
delhi,west delhi,water supply issue,2024-01-22,2024-01-23 00:00:00,2024-01-26 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,sewage issue,2024-01-22,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,sewage issue,2024-01-22,2024-01-24 00:00:00,2024-01-26 00:00:00,2024-03-07 00:00:00,resolved,45.0,delhi_civic_issues_v6.csv
delhi,west delhi,pothole,2024-01-23,2024-01-26 00:00:00,2024-01-31 00:00:00,2024-02-24 00:00:00,resolved,32.0,delhi_civic_issues_v6.csv
delhi,north delhi,broken streetlight,2024-01-23,2024-01-24 00:00:00,2024-01-28 00:00:00,2024-02-05 00:00:00,resolved,13.0,delhi_civic_issues_v6.csv
delhi,central delhi,pothole,2024-01-23,2024-01-24 00:00:00,2024-01-26 00:00:00,2024-02-06 00:00:00,resolved,14.0,delhi_civic_issues_v6.csv
delhi,central delhi,pothole,2024-01-23,2024-01-23 00:00:00,2024-01-26 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,sewage issue,2024-01-24,2024-01-25 00:00:00,2024-01-30 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,damaged footpath,2024-01-24,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2024-01-25,2024-01-25 00:00:00,2024-01-27 00:00:00,2024-02-05 00:00:00,resolved,11.0,delhi_civic_issues_v6.csv
delhi,east delhi,water supply issue,2024-01-25,2024-01-26 00:00:00,2024-01-31 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,broken streetlight,2024-01-25,2024-01-28 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,sewage issue,2024-01-25,2024-01-26 00:00:00,2024-01-30 00:00:00,2024-03-11 00:00:00,resolved,46.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2024-01-25,2024-01-26 00:00:00,2024-01-28 00:00:00,2024-02-21 00:00:00,resolved,27.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2024-01-25,2024-01-25 00:00:00,2024-01-30 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,east delhi,sewage issue,2024-01-26,2024-01-26 00:00:00,2024-01-28 00:00:00,unknown,in progress,21.0,delhi_civic_issues_v6.csv
delhi,rohini,damaged footpath,2024-01-26,2024-01-27 00:00:00,unknown,unknown,acknowledged,21.0,delhi_civic_issues_v6.csv
delhi,rohini,broken streetlight,2024-01-26,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,west delhi,pothole,2024-01-26,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,north delhi,broken streetlight,2024-01-27,2024-01-30 00:00:00,2024-02-04 00:00:00,2024-02-15 00:00:00,resolved,19.0,delhi_civic_issues_v6.csv
delhi,west delhi,pothole,2024-01-27,2024-01-27 00:00:00,2024-01-29 00:00:00,2024-02-25 00:00:00,resolved,29.0,delhi_civic_issues_v6.csv
delhi,rohini,garbage overflow,2024-01-27,unknown,unknown,unknown,ignored,21.0,delhi_civic_issues_v6.csv
delhi,south delhi,sewage issue,2024-01-28,2024-01-31 00:00:00,2024-02-04 00:00:00,2024-03-06 00:00:00,resolved,38.0,delhi_civic_issues_v6.csv
delhi,south delhi,garbage overflow,2024-01-28,2024-01-28 00:00:00,2024-01-29 00:00:00,2024-02-28 00:00:00,resolved,31.0,delhi_civic_issues_v6.csv
delhi,east delhi,water supply issue,2024-01-28,2024-01-31 00:00:00,2024-02-05 00:00:00,2024-02-07 00:00:00,resolved,10.0,delhi_civic_issues_v6.csv
